Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,Savings_Over5000,TotalSavings
5881,79437,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.73,1.0,2.0,1.0
5882,79438,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.81,2.0,2.0,1.0
5883,79439,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.51,2.0,,
5884,79440,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.84,1.0,2.0,1.0
5885,79441,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.75,1.0,2.0,1.0
5886,79442,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.76,3.0,,
5887,79443,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99.0,,9.0,9.0,
5888,79444,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
5889,79445,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,77.0,,7.0,,
5890,79446,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.61,3.0,2.0,2.0
5891,79447,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.76,1.0,2.0,1.0
5892,79448,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.18,3.0,,
5893,79449,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.52,3.0,,
5894,79450,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.02,1.0,2.0,1.0
5895,79451,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.77,1.0,2.0,1.0
5896,79452,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.01,1.0,2.0,1.0
5897,79453,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.01,1.0,2.0,1.0
5898,79454,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,77.0,,7.0,7.0,
5899,79455,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
5900,79456,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.38,1.0,2.0,1.0
5901,79457,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.92,3.0,,
5902,79458,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.74,2.0,2.0,1.0
5903,79459,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,3.0,,
5904,79460,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,9.0,
5905,79461,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
5906,79462,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
5907,79463,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,,
5908,79464,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.58,3.0,,
5909,79465,,,,,,,,,,,,,,
5910,79466,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.18,3.0,,
5911,79467,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0,2.76,3.0,,
5912,79468,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.39,1.0,2.0,1.0
5913,79469,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.37,2.0,,
5914,79470,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
5915,79471,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
5916,79472,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
5917,79473,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
5918,79474,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,0.73,1.0,2.0,1.0
5919,79475,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.53,2.0,2.0,1.0
5920,79476,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.32,3.0,2.0,1.0
5921,79477,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,1.74,2.0,2.0,2.0
5922,79478,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.71,1.0,2.0,1.0
5923,79479,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
5924,79480,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
5925,79481,7.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,77.0,,2.0,1.0,
5926,79482,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.44,2.0,,
5927,79483,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.25,1.0,2.0,1.0
5928,79484,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,2.67,3.0,2.0,1.0
5929,79485,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
5930,79486,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,0.86,1.0,1.0,
5931,79487,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,1.0,2.0,1.0
5932,79488,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.44,2.0,2.0,1.0
5933,79489,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
5934,79490,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.05,1.0,2.0,1.0
5935,79491,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
5936,79492,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.46,1.0,2.0,1.0
5937,79493,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.86,1.0,2.0,1.0
5938,79494,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,4.56,3.0,,
5939,79495,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.91,1.0,2.0,77.0
5940,79496,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
5941,79497,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.4,1.0,2.0,1.0
5942,79498,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.51,2.0,2.0,1.0
5943,79499,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.93,3.0,2.0,5.0
5944,79500,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.86,1.0,2.0,1.0
5945,79501,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,4.11,3.0,,
5946,79502,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.78,3.0,,
5947,79503,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,3.05,3.0,,
5948,79504,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.13,3.0,,
5949,79505,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,3.59,3.0,,
5950,79506,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
5951,79507,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,0.75,1.0,2.0,1.0
5952,79508,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.6,1.0,2.0,1.0
5953,79509,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.76,1.0,2.0,5.0
5954,79510,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.61,1.0,2.0,1.0
5955,79511,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.31,2.0,1.0,
5956,79512,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
5957,79513,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.27,1.0,2.0,1.0
5958,79514,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.03,3.0,,
5959,79515,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,3.4,3.0,,
5960,79516,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,3.0,,
5961,79517,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,1.33,2.0,2.0,1.0
5962,79518,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.65,1.0,2.0,1.0
5963,79519,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
5964,79520,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,4.73,3.0,,
5965,79521,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
5966,79522,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
5967,79523,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,4.35,3.0,,
5968,79524,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.82,2.0,,
5969,79525,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.92,1.0,2.0,1.0
5970,79526,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.26,3.0,,
5971,79527,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.27,1.0,2.0,3.0
5972,79528,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.2,1.0,2.0,1.0
5973,79529,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.3,1.0,2.0,1.0
5974,79530,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.1,3.0,,
5975,79531,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0
5976,79532,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.54,2.0,2.0,1.0
5977,79533,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.83,1.0,2.0,1.0
5978,79534,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,12.0,4.3,3.0,,
5979,79535,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.76,1.0,2.0,1.0
5980,79536,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.77,1.0,9.0,
5981,79537,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.3,3.0,,
5982,79538,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.16,1.0,7.0,
5983,79539,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
5984,79540,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.82,3.0,,
5985,79541,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
5986,79542,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.33,3.0,,
5987,79543,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,1.84,2.0,2.0,1.0
5988,79544,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.18,3.0,,
5989,79545,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.57,1.0,2.0,1.0
5990,79546,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
5991,79547,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.72,1.0,2.0,1.0
5992,79548,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,2.61,3.0,,
5993,79549,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,3.05,3.0,,
5994,79550,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
5995,79551,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.99,3.0,,
5996,79552,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,0.82,1.0,2.0,5.0
5997,79553,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,4.58,3.0,,
5998,79554,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,1.21,1.0,2.0,1.0
5999,79555,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,
6000,79556,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.76,1.0,2.0,1.0
6001,79557,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.55,2.0,2.0,1.0
6002,79558,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.04,3.0,,
6003,79559,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,9.0,2.97,3.0,,
6004,79560,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6005,79561,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6006,79562,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
6007,79563,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,7.0,
6008,79564,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.51,1.0,,
6009,79565,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.7,1.0,2.0,3.0
6010,79566,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0
6011,79567,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.87,3.0,,
6012,79568,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1,1.0,2.0,1.0
6013,79569,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.82,3.0,,
6014,79570,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
6015,79571,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,,
6016,79572,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6017,79573,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.81,3.0,,
6018,79574,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.55,3.0,2.0,1.0
6019,79575,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.55,2.0,2.0,1.0
6020,79576,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
6021,79577,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.67,2.0,2.0,1.0
6022,79578,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.56,1.0,2.0,1.0
6023,79579,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.14,1.0,,
6024,79580,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.26,1.0,2.0,1.0
6025,79581,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,1.18,1.0,,
6026,79582,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,
6027,79583,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.39,1.0,2.0,1.0
6028,79584,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,,1.0,2.0,1.0
6029,79585,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.16,1.0,7.0,
6030,79586,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.61,2.0,2.0,1.0
6031,79587,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
6032,79588,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.65,1.0,2.0,1.0
6033,79589,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.03,1.0,2.0,1.0
6034,79590,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
6035,79591,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.27,1.0,2.0,1.0
6036,79592,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.37,1.0,2.0,1.0
6037,79593,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,99.0,,3.0,2.0,1.0
6038,79594,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.94,1.0,2.0,1.0
6039,79595,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.55,2.0,2.0,1.0
6040,79596,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.6,1.0,2.0,1.0
6041,79597,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,1.82,2.0,2.0,1.0
6042,79598,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.84,2.0,,
6043,79599,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,3.56,3.0,,
6044,79600,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.01,3.0,2.0,1.0
6045,79601,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.29,1.0,2.0,1.0
6046,79602,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.81,1.0,2.0,1.0
6047,79603,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.02,3.0,,
6048,79604,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.12,3.0,,
6049,79605,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
6050,79606,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,1.13,1.0,2.0,1.0
6051,79607,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.87,3.0,,
6052,79608,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.82,1.0,,
6053,79609,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.06,1.0,2.0,1.0
6054,79610,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.38,2.0,,
6055,79611,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6056,79612,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.63,2.0,,
6057,79613,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,5.0
6058,79614,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
6059,79615,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.34,1.0,2.0,1.0
6060,79616,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.07,1.0,2.0,1.0
6061,79617,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.92,1.0,2.0,1.0
6062,79618,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.2,1.0,2.0,1.0
6063,79619,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6064,79620,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.94,1.0,2.0,1.0
6065,79621,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0
6066,79622,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.06,1.0,2.0,1.0
6067,79623,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.55,2.0,1.0,
6068,79624,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,12.0,5.0,3.0,,
6069,79625,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
6070,79626,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.41,1.0,2.0,1.0
6071,79627,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.75,2.0,,
6072,79628,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.83,1.0,2.0,2.0
6073,79629,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.39,2.0,,
6074,79630,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.64,3.0,,
6075,79631,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.95,1.0,2.0,1.0
6076,79632,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.67,1.0,2.0,1.0
6077,79633,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.72,1.0,2.0,1.0
6078,79634,,,,,,,,,,,,,,
6079,79635,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.48,3.0,,
6080,79636,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6081,79637,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,1.84,2.0,1.0,
6082,79638,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.04,3.0,,
6083,79639,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.23,1.0,2.0,1.0
6084,79640,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
6085,79641,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.21,1.0,2.0,1.0
6086,79642,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,
6087,79643,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.09,1.0,2.0,1.0
6088,79644,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.09,3.0,2.0,1.0
6089,79645,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.51,2.0,,
6090,79646,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.14,1.0,1.0,
6091,79647,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,0.87,1.0,2.0,1.0
6092,79648,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.84,1.0,2.0,1.0
6093,79649,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.57,2.0,1.0,
6094,79650,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
6095,79651,,,,,,,,,,,,,,
6096,79652,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.57,1.0,2.0,1.0
6097,79653,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.42,1.0,2.0,1.0
6098,79654,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.75,1.0,2.0,1.0
6099,79655,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.31,2.0,,
6100,79656,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,3.05,3.0,,
6101,79657,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
6102,79658,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.23,3.0,,
6103,79659,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
6104,79660,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.6,2.0,2.0,2.0
6105,79661,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,3.33,3.0,,
6106,79662,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
6107,79663,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.26,3.0,,
6108,79664,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
6109,79665,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.98,3.0,,
6110,79666,1.0,1.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,7.0,1.51,2.0,,
6111,79667,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
6112,79668,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,1.16,1.0,2.0,1.0
6113,79669,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,1.06,1.0,2.0,1.0
6114,79670,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
6115,79671,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,3.66,3.0,,
6116,79672,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,9.0,3.81,3.0,,
6117,79673,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.71,3.0,,
6118,79674,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.11,1.0,2.0,1.0
